,simulation,model,scale1_post_mean,scale1_rhat,scale1_ess_bulk,scale1_bias,scale1_abs_bias,scale1_relative_error,scale1_covered,scale1_converged,exponent1_post_mean,exponent1_rhat,exponent1_ess_bulk,exponent1_bias,exponent1_abs_bias,exponent1_relative_error,exponent1_covered,exponent1_converged,q_param_post_mean,q_param_rhat,q_param_ess_bulk,q_param_bias,q_param_abs_bias,q_param_relative_error,q_param_covered,q_param_converged,pi0_post_mean,pi0_rhat,pi0_ess_bulk,pi0_bias,pi0_abs_bias,pi0_relative_error,pi0_covered,pi0_converged,phi_post_mean,phi_rhat,phi_ess_bulk,phi_bias,phi_abs_bias,phi_relative_error,phi_covered,phi_converged,n_fx1,fx1_post_mean_avg,fx1_post_mean_sd,fx1_post_mean_min,fx1_post_mean_max,fx1_bias_mean,fx1_bias_sd,fx1_rmse,fx1_mae,fx1_coverage_rate,fx1_n_covered,fx1_n_rhat_nan,fx1_rhat_mean,fx1_rhat_max,fx1_n_rhat_above_1.01,fx1_ess_bulk_min,fx1_ess_bulk_mean,fx1_n_ess_below_400,n_fx2,fx2_post_mean_avg,fx2_post_mean_sd,fx2_post_mean_min,fx2_post_mean_max,fx2_bias_mean,fx2_bias_sd,fx2_rmse,fx2_mae,fx2_coverage_rate,fx2_n_covered,fx2_n_rhat_nan,fx2_rhat_mean,fx2_rhat_max,fx2_n_rhat_above_1.01,fx2_ess_bulk_min,fx2_ess_bulk_mean,fx2_n_ess_below_400,n_fy1,fy1_post_mean_avg,fy1_post_mean_sd,fy1_post_mean_min,fy1_post_mean_max,fy1_bias_mean,fy1_bias_sd,fy1_rmse,fy1_mae,fy1_coverage_rate,fy1_n_covered,fy1_n_rhat_nan,fy1_rhat_mean,fy1_rhat_max,fy1_n_rhat_above_1.01,fy1_ess_bulk_min,fy1_ess_bulk_mean,fy1_n_ess_below_400,n_fy2,fy2_post_mean_avg,fy2_post_mean_sd,fy2_post_mean_min,fy2_post_mean_max,fy2_bias_mean,fy2_bias_sd,fy2_rmse,fy2_mae,fy2_coverage_rate,fy2_n_covered,fy2_n_rhat_nan,fy2_rhat_mean,fy2_rhat_max,fy2_n_rhat_above_1.01,fy2_ess_bulk_min,fy2_ess_bulk_mean,fy2_n_ess_below_400,n_fz1,fz1_post_mean_avg,fz1_post_mean_sd,fz1_post_mean_min,fz1_post_mean_max,fz1_bias_mean,fz1_bias_sd,fz1_rmse,fz1_mae,fz1_coverage_rate,fz1_n_covered,fz1_n_rhat_nan,fz1_rhat_mean,fz1_rhat_max,fz1_n_rhat_above_1.01,fz1_ess_bulk_min,fz1_ess_bulk_mean,fz1_n_ess_below_400,n_fz2,fz2_post_mean_avg,fz2_post_mean_sd,fz2_post_mean_min,fz2_post_mean_max,fz2_bias_mean,fz2_bias_sd,fz2_rmse,fz2_mae,fz2_coverage_rate,fz2_n_covered,fz2_n_rhat_nan,fz2_rhat_mean,fz2_rhat_max,fz2_n_rhat_above_1.01,fz2_ess_bulk_min,fz2_ess_bulk_mean,fz2_n_ess_below_400
78,78,power_law,0.163,1.0,5111.0,-4.837,4.837,96.74,0,1,0.395,1.0,18213.0,-1.605,1.605,80.25,0,1,0.012,1.0,31091.0,0.002,0.002,20.0,1,1,0.308,1.0,29693.0,0.008000000000000007,0.008000000000000007,2.666666666666669,1,1,6.039,1.0,17572.0,-11.961,11.961,66.45,0,1,4,0.129,0.042408725517280046,0.083,0.188,0.129,0.042408725517280046,0.13579212053723883,0.129,1.0,4,0,1.005,1.02,1,10775.0,14560.5,0,4,0.129,0.042408725517280046,0.083,0.188,0.129,0.042408725517280046,0.13579212053723883,0.129,1.0,4,0,1.005,1.02,1,10775.0,14560.5,0,4,31.380000000000003,21.02366365550971,-0.244,50.474,31.380000000000003,21.02366365550971,37.7716670733501,31.502000000000002,0.5,2,0,1.1825,1.73,1,6.0,11956.0,1,4,31.380000000000003,21.02366365550971,-0.244,50.474,-18.619999999999997,21.02366365550971,28.0837823930467,19.051499999999997,0.75,3,0,1.1825,1.73,1,6.0,11956.0,1,4,0.55475,0.01592757043619645,0.528,0.569,-0.045249999999999985,0.01592757043619645,0.04797134561381406,0.045249999999999985,1.0,4,0,1.0,1.0,0,4625.0,4921.5,0,4,0.55475,0.01592757043619645,0.528,0.569,-0.24525000000000005,0.01592757043619645,0.24576665762466646,0.24525000000000005,1.0,4,0,1.0,1.0,0,4625.0,4921.5,0
79,79,power_law,0.153,1.0,9854.0,-4.847,4.847,96.94,0,1,0.399,1.0,19079.0,-1.601,1.601,80.05,0,1,0.01,1.0,28613.0,0.0,0.0,0.0,1,1,0.331,1.0,24771.0,0.031000000000000028,0.031000000000000028,10.333333333333343,1,1,6.525,1.0,21062.0,-11.475,11.475,63.74999999999999,0,1,4,0.14100000000000001,0.07621351586168952,0.05,0.237,0.14100000000000001,0.07621351586168952,0.16027944347295445,0.14100000000000001,1.0,4,0,1.0,1.0,0,14762.0,17903.25,0,4,0.14100000000000001,0.07621351586168952,0.05,0.237,0.14100000000000001,0.07621351586168952,0.16027944347295445,0.14100000000000001,1.0,4,0,1.0,1.0,0,14762.0,17903.25,0,4,37.8935,21.932615080058284,-0.093,50.912,37.8935,21.932615080058284,43.78306689235006,37.940000000000005,0.25,1,0,1.0,1.0,0,11221.0,19528.5,0,4,37.8935,21.932615080058284,-0.093,50.912,-12.1065,21.932615080058287,25.052084673735237,12.940000000000001,0.75,3,0,1.0,1.0,0,11221.0,19528.5,0,4,0.5672499999999999,0.0022776083947860766,0.565,0.57,-0.03275000000000003,0.0022776083947860766,0.03282910294235896,0.03275000000000003,1.0,4,0,1.0,1.0,0,7830.0,8136.75,0,4,0.5672499999999999,0.0022776083947860766,0.565,0.57,-0.2327500000000001,0.0022776083947860766,0.23276114366448716,0.2327500000000001,1.0,4,0,1.0,1.0,0,7830.0,8136.75,0
80,80,power_law,0.158,1.0,7636.0,-4.842,4.842,96.83999999999999,0,1,0.424,1.08,31.0,-1.576,1.576,78.8,0,0,0.011,1.0,35446.0,0.0009999999999999992,0.0009999999999999992,9.999999999999991,1,1,0.337,1.0,26087.0,0.03700000000000003,0.03700000000000003,12.333333333333345,0,1,7.131,1.09,27.0,-10.869,10.869,60.38333333333333,0,0,4,0.2485,0.23378676181512076,0.077,0.649,0.2485,0.23378676181512076,0.3411868989278457,0.2485,1.0,4,0,1.0675,1.14,3,219.0,11494.75,1,4,0.2485,0.23378676181512076,0.077,0.649,0.2485,0.23378676181512076,0.3411868989278457,0.2485,1.0,4,0,1.0675,1.14,3,219.0,11494.75,1,4,19.060250000000003,14.451804219110498,-0.07,38.914,19.060250000000003,14.451804219110498,23.919610683495666,19.09525,1.0,4,0,1.4475,1.73,3,6.0,3379.75,3,4,19.060250000000003,14.451804219110498,-0.07,38.914,-30.939749999999997,14.451804219110498,34.14853986995637,30.939749999999997,0.75,3,0,1.4475,1.73,3,6.0,3379.75,3,4,0.5905,0.006800735254367728,0.579,0.596,-0.009500000000000008,0.006800735254367728,0.011683321445547934,0.009500000000000008,1.0,4,0,1.0175,1.02,3,196.0,248.75,4,4,0.5905,0.006800735254367728,0.579,0.596,-0.20950000000000008,0.006800735254367728,0.2096103527977567,0.20950000000000008,1.0,4,0,1.0175,1.02,3,196.0,248.75,4
81,81,power_law,0.15,1.01,1123.0,-4.85,4.85,97.0,0,1,0.392,1.15,17.0,-1.608,1.608,80.4,0,0,0.016,1.0,29122.0,0.006,0.006,60.0,1,1,0.291,1.0,26576.0,-0.009000000000000008,0.009000000000000008,3.0000000000000027,1,1,7.226,1.07,34.0,-10.774000000000001,10.774000000000001,59.85555555555556,0,0,4,0.13125,0.05109488721976006,0.048,0.184,0.13125,0.05109488721976006,0.14084477271095297,0.13125,1.0,4,0,1.0225,1.09,1,7381.0,14384.0,0,4,0.13125,0.05109488721976006,0.048,0.184,0.13125,0.05109488721976006,0.14084477271095297,0.13125,1.0,4,0,1.0225,1.09,1,7381.0,14384.0,0,4,18.668,20.951369227332137,-0.521,50.132,18.668,20.951369227332137,28.06161250712439,19.0105,0.75,3,0,1.1825,1.73,1,6.0,13068.5,1,4,18.668,20.951369227332137,-0.521,50.132,-31.332,20.951369227332137,37.69156532302685,31.398,0.5,2,0,1.1825,1.73,1,6.0,13068.5,1,4,0.545,0.005958187643906498,0.54,0.555,-0.05499999999999994,0.005958187643906498,0.05532178594369485,0.05499999999999994,1.0,4,0,1.0775000000000001,1.08,4,32.0,32.5,4,4,0.545,0.005958187643906498,0.54,0.555,-0.255,0.005958187643906498,0.25506959834523596,0.255,1.0,4,0,1.0775000000000001,1.08,4,32.0,32.5,4
82,82,power_law,0.192,1.0,8475.0,-4.808,4.808,96.16,0,1,0.411,1.12,21.0,-1.589,1.589,79.45,0,0,0.01,1.0,13960.0,0.0,0.0,0.0,1,1,0.318,1.0,2837.0,0.018000000000000016,0.018000000000000016,6.000000000000005,1,1,7.181,1.12,22.0,-10.818999999999999,10.818999999999999,60.10555555555555,0,0,4,0.1455,0.05629609222672565,0.078,0.233,0.1455,0.05629609222672565,0.156011217545406,0.1455,1.0,4,0,1.03,1.1,1,520.0,1060.75,0,4,0.1455,0.05629609222672565,0.078,0.233,0.1455,0.05629609222672565,0.156011217545406,0.1455,1.0,4,0,1.03,1.1,1,520.0,1060.75,0,4,15.78175,20.68725801520105,-0.652,50.436,15.78175,20.68725801520105,26.019728615994442,16.10775,0.75,3,0,1.1400000000000001,1.56,1,7.0,4732.25,1,4,15.78175,20.68725801520105,-0.652,50.436,-34.218250000000005,20.68725801520105,39.98563838742606,34.43625000000001,0.5,2,0,1.1400000000000001,1.56,1,7.0,4732.25,1,4,0.5597500000000001,0.008870597499605056,0.547,0.572,-0.04024999999999995,0.008870597499605056,0.0412158949921022,0.04024999999999995,1.0,4,0,1.02,1.02,4,165.0,194.0,4,4,0.5597500000000001,0.008870597499605056,0.547,0.572,-0.24025000000000002,0.008870597499605056,0.24041370593208702,0.24025000000000002,1.0,4,0,1.02,1.02,4,165.0,194.0,4
83,83,power_law,0.105,1.0,5843.0,-4.895,4.895,97.89999999999999,0,1,0.387,1.01,652.0,-1.613,1.613,80.65,0,1,0.011,1.0,34001.0,0.0009999999999999992,0.0009999999999999992,9.999999999999991,1,1,0.302,1.0,27814.0,0.0020000000000000018,0.0020000000000000018,0.6666666666666673,1,1,6.882,1.01,5762.0,-11.118,11.118,61.76666666666667,0,1,4,0.07749999999999999,0.03936051320803629,0.041,0.142,0.07749999999999999,0.03936051320803629,0.08692237916670252,0.07749999999999999,1.0,4,0,1.005,1.02,1,12702.0,16665.25,0,4,0.07749999999999999,0.03936051320803629,0.041,0.142,0.07749999999999999,0.03936051320803629,0.08692237916670252,0.07749999999999999,1.0,4,0,1.005,1.02,1,12702.0,16665.25,0,4,24.9465,19.688058595250066,-0.0,49.826,24.9465,19.688058595250066,31.779671387539548,24.9465,0.75,3,0,1.2650000000000001,1.53,2,7.0,8048.0,2,4,24.9465,19.688058595250066,-0.0,49.826,-25.0535,19.688058595250066,31.863733514765656,25.0535,0.75,3,0,1.2650000000000001,1.53,2,7.0,8048.0,2,4,0.6012500000000001,0.01219374839825721,0.589,0.62,0.0012500000000000011,0.01219374839825721,0.012257650672131274,0.01075000000000001,1.0,4,0,1.01,1.01,0,3579.0,3739.75,0,4,0.6012500000000001,0.01219374839825721,0.589,0.62,-0.19875000000000007,0.01219374839825721,0.1991237052688605,0.19875000000000007,1.0,4,0,1.01,1.01,0,3579.0,3739.75,0
84,84,power_law,0.142,1.0,4871.0,-4.858,4.858,97.16,0,1,0.389,1.03,109.0,-1.611,1.611,80.55,0,0,0.011,1.0,32921.0,0.0009999999999999992,0.0009999999999999992,9.999999999999991,1,1,0.288,1.0,30559.0,-0.01200000000000001,0.01200000000000001,4.0000000000000036,1,1,6.859,1.01,3809.0,-11.141,11.141,61.89444444444444,0,1,4,0.101,0.02630589287593181,0.071,0.143,0.101,0.02630589287593181,0.10436953578511309,0.101,1.0,4,0,1.0025,1.01,0,10503.0,14871.0,0,4,0.101,0.02630589287593181,0.071,0.143,0.101,0.02630589287593181,0.10436953578511309,0.101,1.0,4,0,1.0025,1.01,0,10503.0,14871.0,0,4,34.52725,20.380015792130777,0.338,50.138,34.52725,20.380015792130777,40.09334154507454,34.52725,0.5,2,0,1.1325,1.53,1,7.0,10401.25,1,4,34.52725,20.380015792130777,0.338,50.138,-15.472750000000001,20.38001579213078,25.588103412523562,15.54175,0.75,3,0,1.1325,1.53,1,7.0,10401.25,1,4,0.5555,0.0248042335096249,0.513,0.574,-0.04450000000000001,0.0248042335096249,0.05094604989594384,0.04450000000000001,1.0,4,0,1.0,1.0,0,4377.0,4864.5,0,4,0.5555,0.0248042335096249,0.513,0.574,-0.24450000000000008,0.0248042335096249,0.245754959258201,0.24450000000000008,1.0,4,0,1.0,1.0,0,4377.0,4864.5,0
85,85,power_law,0.192,1.0,9993.0,-4.808,4.808,96.16,0,1,0.439,1.04,61.0,-1.561,1.561,78.05,0,0,0.019,1.0,35707.0,0.009,0.009,89.99999999999999,1,1,0.303,1.0,30599.0,0.0030000000000000027,0.0030000000000000027,1.0000000000000009,1,1,6.611,1.06,43.0,-11.389,11.389,63.27222222222222,0,0,4,0.12775,0.03809445497706982,0.085,0.182,0.12775,0.03809445497706982,0.13330885191914302,0.12775,1.0,4,0,1.03,1.12,1,10445.0,13621.0,0,4,0.12775,0.03809445497706982,0.085,0.182,0.12775,0.03809445497706982,0.13330885191914302,0.12775,1.0,4,0,1.03,1.12,1,10445.0,13621.0,0,4,15.69525,20.681768642635472,-0.331,50.376,15.69525,20.681768642635472,25.962981853978174,15.86075,0.75,3,0,1.1325,1.53,1,7.0,16983.5,1,4,15.69525,20.681768642635472,-0.331,50.376,-34.30475,20.681768642635472,40.05685243188736,34.49275,0.5,2,0,1.1325,1.53,1,7.0,16983.5,1,4,0.61575,0.008407585860400127,0.608,0.629,0.015750000000000014,0.008407585860400127,0.01785357107135714,0.015750000000000014,1.0,4,0,1.02,1.02,4,168.0,179.5,4,4,0.61575,0.008407585860400127,0.608,0.629,-0.18425000000000005,0.008407585860400127,0.1844417252142259,0.18425000000000005,1.0,4,0,1.02,1.02,4,168.0,179.5,4
86,86,power_law,0.166,1.0,3177.0,-4.834,4.834,96.67999999999999,0,1,0.413,1.02,169.0,-1.587,1.587,79.35,0,0,0.005,1.0,11818.0,-0.005,0.005,50.0,1,1,0.312,1.0,7720.0,0.01200000000000001,0.01200000000000001,4.0000000000000036,1,1,6.866,1.01,858.0,-11.134,11.134,61.855555555555554,0,1,4,0.123,0.05353970489272424,0.048,0.186,0.123,0.05353970489272424,0.13414730709186823,0.123,1.0,4,0,1.0025,1.01,0,6128.0,13997.5,0,4,0.123,0.05353970489272424,0.048,0.186,0.123,0.05353970489272424,0.13414730709186823,0.123,1.0,4,0,1.0025,1.01,0,6128.0,13997.5,0,4,21.65475,22.628378304410152,-0.693,50.164,21.65475,22.628378304410152,31.3204677846612,22.18125,0.75,3,0,1.1325,1.53,1,7.0,14381.25,1,4,21.65475,22.628378304410152,-0.693,50.164,-28.34525,22.628378304410152,36.26977670526798,28.42725,0.5,2,0,1.1325,1.53,1,7.0,14381.25,1,4,0.5665,0.008958236433584416,0.557,0.58,-0.033499999999999974,0.008958236433584416,0.03467708176879937,0.033499999999999974,1.0,4,0,1.0,1.0,0,5738.0,6177.75,0,4,0.5665,0.008958236433584416,0.557,0.58,-0.23350000000000004,0.008958236433584416,0.2336717783558811,0.23350000000000004,1.0,4,0,1.0,1.0,0,5738.0,6177.75,0
87,87,power_law,0.145,1.0,6374.0,-4.855,4.855,97.10000000000001,0,1,0.391,1.03,86.0,-1.609,1.609,80.45,0,0,0.024,1.0,33410.0,0.014,0.014,140.0,0,1,0.289,1.0,26976.0,-0.01100000000000001,0.01100000000000001,3.66666666666667,1,1,6.699,1.02,141.0,-11.301,11.301,62.78333333333334,0,0,4,0.19175,0.18331308600315474,0.049,0.506,0.19175,0.18331308600315474,0.2652767422900093,0.19175,1.0,4,0,1.0,1.0,0,12075.0,17004.5,0,4,0.19175,0.18331308600315474,0.049,0.506,0.19175,0.18331308600315474,0.2652767422900093,0.19175,1.0,4,0,1.0,1.0,0,12075.0,17004.5,0,4,15.457250000000002,16.714464265644295,-0.94,37.999,15.457250000000002,16.714464265644295,22.766200676661008,16.07525,1.0,4,0,1.315,1.73,2,6.0,7134.75,2,4,15.457250000000002,16.714464265644295,-0.94,37.999,-34.54275,16.714464265644292,38.374143550703515,34.54275,0.5,2,0,1.315,1.73,2,6.0,7134.75,2,4,0.554,0.009354143466934828,0.542,0.565,-0.04599999999999996,0.00935414346693483,0.04694145289613431,0.04599999999999996,1.0,4,0,1.0075,1.01,0,4287.0,4570.75,0,4,0.554,0.009354143466934828,0.542,0.565,-0.24600000000000002,0.00935414346693483,0.24617778128823894,0.24600000000000002,1.0,4,0,1.0075,1.01,0,4287.0,4570.75,0
88,88,power_law,0.151,1.01,6865.0,-4.849,4.849,96.98,0,1,0.39,1.17,15.0,-1.6099999999999999,1.6099999999999999,80.5,0,0,0.01,1.0,30300.0,0.0,0.0,0.0,1,1,0.328,1.0,34510.0,0.028000000000000025,0.028000000000000025,9.333333333333343,1,1,6.518,1.12,20.0,-11.482,11.482,63.788888888888884,0,0,4,0.15075,0.06034639591558058,0.062,0.23,0.15075,0.06034639591558058,0.16237995565955793,0.15075,1.0,4,0,1.07,1.15,3,10575.0,14880.25,0,4,0.15075,0.06034639591558058,0.062,0.23,0.15075,0.06034639591558058,0.16237995565955793,0.15075,1.0,4,0,1.07,1.15,3,10575.0,14880.25,0,4,22.09575,5.597944684212234,12.401,25.469,22.09575,5.597944684212234,22.793840237002627,22.09575,1.0,4,0,1.68,1.73,4,6.0,6.25,4,4,22.09575,5.597944684212234,12.401,25.469,-27.90425,5.597944684212235,28.46022053235006,27.90425,1.0,4,0,1.68,1.73,4,6.0,6.25,4,4,0.58075,0.011233320969330496,0.568,0.597,-0.019250000000000017,0.011233320969330496,0.022287889088022688,0.019250000000000017,1.0,4,0,1.0575,1.06,4,41.0,45.75,4,4,0.58075,0.011233320969330496,0.568,0.597,-0.21925000000000008,0.011233320969330496,0.21953758220405006,0.21925000000000008,1.0,4,0,1.0575,1.06,4,41.0,45.75,4
89,89,power_law,0.117,1.02,179.0,-4.883,4.883,97.66,0,0,0.437,1.08,31.0,-1.563,1.563,78.14999999999999,0,0,0.019,1.0,6218.0,0.009,0.009,89.99999999999999,1,1,0.298,1.0,30084.0,-0.0020000000000000018,0.0020000000000000018,0.6666666666666673,1,1,7.092,1.03,87.0,-10.908000000000001,10.908000000000001,60.60000000000001,0,0,4,0.04675,0.026892145693491992,0.017,0.089,0.04675,0.026892145693491992,0.05393282859261138,0.04675,1.0,4,0,1.0025,1.01,0,1970.0,13816.0,0,4,0.04675,0.026892145693491992,0.017,0.089,0.04675,0.026892145693491992,0.05393282859261138,0.04675,1.0,4,0,1.0025,1.01,0,1970.0,13816.0,0,4,12.361999999999998,15.726581065190233,-0.526,38.046,12.361999999999998,15.726581065190233,20.00360957427434,12.838000000000001,1.0,4,0,1.2650000000000001,1.53,2,7.0,6066.0,2,4,12.361999999999998,15.726581065190233,-0.526,38.046,-37.638000000000005,15.726581065190235,40.79147455044988,37.638000000000005,0.5,2,0,1.2650000000000001,1.53,2,7.0,6066.0,2,4,0.6735,0.013499999999999967,0.659,0.695,0.07350000000000004,0.013499999999999969,0.07472951224248693,0.07350000000000004,1.0,4,0,1.0,1.0,0,5749.0,6634.0,0,4,0.6735,0.013499999999999967,0.659,0.695,-0.12650000000000003,0.013499999999999969,0.12721831629132657,0.12650000000000003,1.0,4,0,1.0,1.0,0,5749.0,6634.0,0
90,90,power_law,0.153,1.01,5736.0,-4.847,4.847,96.94,0,1,0.381,1.02,190.0,-1.619,1.619,80.95,0,0,0.005,1.0,28813.0,-0.005,0.005,50.0,1,1,0.308,1.0,21348.0,0.008000000000000007,0.008000000000000007,2.666666666666669,1,1,7.027,1.01,506.0,-10.972999999999999,10.972999999999999,60.96111111111111,0,1,4,0.10400000000000001,0.03623534186398688,0.071,0.165,0.10400000000000001,0.03623534186398688,0.11013173929435602,0.10400000000000001,1.0,4,0,1.0075,1.02,1,11474.0,15061.25,0,4,0.10400000000000001,0.03623534186398688,0.071,0.165,0.10400000000000001,0.03623534186398688,0.11013173929435602,0.10400000000000001,1.0,4,0,1.0075,1.02,1,11474.0,15061.25,0,4,9.174249999999999,5.359387575786995,-0.103,12.548,9.174249999999999,5.359387575786995,10.624965799944958,9.22575,1.0,4,0,1.4000000000000001,1.54,3,7.0,396.25,3,4,9.174249999999999,5.359387575786995,-0.103,12.548,-40.82575,5.359387575786996,41.176023341867285,40.82575,0.75,3,0,1.4000000000000001,1.54,3,7.0,396.25,3,4,0.5455000000000001,0.005408326913195989,0.538,0.553,-0.05449999999999994,0.005408326913195989,0.05476769120567338,0.05449999999999994,1.0,4,0,1.01,1.01,0,3870.0,4142.25,0,4,0.5455000000000001,0.005408326913195989,0.538,0.553,-0.2545,0.005408326913195989,0.254557459132511,0.2545,1.0,4,0,1.01,1.01,0,3870.0,4142.25,0
91,91,power_law,0.144,1.0,8574.0,-4.856,4.856,97.11999999999999,0,1,0.43,1.0,20206.0,-1.57,1.57,78.5,0,1,0.005,1.0,25529.0,-0.005,0.005,50.0,1,1,0.301,1.0,29542.0,0.0010000000000000009,0.0010000000000000009,0.33333333333333365,1,1,7.437,1.0,25262.0,-10.562999999999999,10.562999999999999,58.68333333333333,0,1,4,0.0755,0.03114883625434504,0.042,0.122,0.0755,0.03114883625434504,0.0816731289960168,0.0755,1.0,4,0,1.0,1.0,0,12219.0,17034.75,0,4,0.0755,0.03114883625434504,0.042,0.122,0.0755,0.03114883625434504,0.0816731289960168,0.0755,1.0,4,0,1.0,1.0,0,12219.0,17034.75,0,4,-0.2,0.06217314532818812,-0.255,-0.104,-0.2,0.06217314532818812,0.2094409224578616,0.2,1.0,4,0,1.0,1.0,0,17339.0,20695.75,0,4,-0.2,0.06217314532818812,-0.255,-0.104,-50.2,0.062173145328189565,50.20003850098125,50.2,0.0,0,0,1.0,1.0,0,17339.0,20695.75,0,4,0.61825,0.009807522622966525,0.604,0.631,0.018250000000000016,0.009807522622966525,0.02071834935510068,0.018250000000000016,1.0,4,0,1.0,1.0,0,6453.0,7112.25,0,4,0.61825,0.009807522622966525,0.604,0.631,-0.18175000000000005,0.009807522622966525,0.18201442250547076,0.18175000000000005,1.0,4,0,1.0,1.0,0,6453.0,7112.25,0
92,92,power_law,0.152,1.0,7466.0,-4.848,4.848,96.96000000000001,0,1,0.396,1.03,79.0,-1.604,1.604,80.2,0,0,0.005,1.0,21725.0,-0.005,0.005,50.0,1,1,0.31,1.0,29165.0,0.010000000000000009,0.010000000000000009,3.3333333333333366,1,1,6.98,1.03,72.0,-11.02,11.02,61.22222222222222,0,0,4,0.119,0.06363961030678927,0.059,0.219,0.119,0.06363961030678927,0.13494813818648999,0.119,1.0,4,0,1.0275,1.09,2,1570.0,13824.0,0,4,0.119,0.06363961030678927,0.059,0.219,0.119,0.06363961030678927,0.13494813818648999,0.119,1.0,4,0,1.0275,1.09,2,1570.0,13824.0,0,4,15.541000000000002,13.693671147650655,-0.114,37.558,15.541000000000002,13.693671147650655,20.713264119882215,15.598,1.0,4,0,1.3975,1.53,3,7.0,5754.5,3,4,15.541000000000002,13.693671147650655,-0.114,37.558,-34.459,13.693671147650653,37.080174089397154,34.459,0.75,3,0,1.3975,1.53,3,7.0,5754.5,3,4,0.5515,0.005123475382979804,0.546,0.558,-0.04849999999999993,0.005123475382979804,0.04876986774638612,0.04849999999999993,1.0,4,0,1.0,1.0,0,5815.0,6201.0,0,4,0.5515,0.005123475382979804,0.546,0.558,-0.2485,0.005123475382979804,0.2485528112896734,0.2485,1.0,4,0,1.0,1.0,0,5815.0,6201.0,0
93,93,power_law,0.175,1.01,5777.0,-4.825,4.825,96.50000000000001,0,1,0.406,1.02,125.0,-1.5939999999999999,1.5939999999999999,79.69999999999999,0,0,0.011,1.0,31307.0,0.0009999999999999992,0.0009999999999999992,9.999999999999991,1,1,0.283,1.0,30920.0,-0.017000000000000015,0.017000000000000015,5.666666666666672,1,1,7.039,1.03,97.0,-10.961,10.961,60.89444444444445,0,0,4,0.15399999999999997,0.05952730465929059,0.085,0.238,0.15399999999999997,0.05952730465929059,0.16510451235505344,0.15399999999999997,1.0,4,0,1.04,1.12,2,12041.0,15495.5,0,4,0.15399999999999997,0.05952730465929059,0.085,0.238,0.15399999999999997,0.05952730465929059,0.16510451235505344,0.15399999999999997,1.0,4,0,1.04,1.12,2,12041.0,15495.5,0,4,18.765750000000004,14.028584860473277,0.12,37.895,18.765750000000004,14.028584860473277,23.42977947506122,18.765750000000004,1.0,4,0,1.4475,1.73,3,6.0,5540.25,3,4,18.765750000000004,14.028584860473277,0.12,37.895,-31.234249999999996,14.028584860473277,34.240028712750814,31.234249999999996,0.75,3,0,1.4475,1.73,3,6.0,5540.25,3,4,0.5472500000000001,0.005018714974971187,0.541,0.555,-0.052749999999999936,0.005018714974971187,0.05298820623497264,0.052749999999999936,1.0,4,0,1.0225,1.03,4,135.0,143.75,4,4,0.5472500000000001,0.005018714974971187,0.541,0.555,-0.25275000000000003,0.005018714974971187,0.25279982199360823,0.25275000000000003,1.0,4,0,1.0225,1.03,4,135.0,143.75,4
94,94,power_law,0.134,1.04,72.0,-4.866,4.866,97.32,0,0,0.393,1.01,612.0,-1.607,1.607,80.35,0,1,0.005,1.0,28251.0,-0.005,0.005,50.0,1,1,0.283,1.0,12288.0,-0.017000000000000015,0.017000000000000015,5.666666666666672,1,1,6.81,1.04,57.0,-11.190000000000001,11.190000000000001,62.16666666666667,0,0,4,0.11699999999999999,0.045863929181874506,0.06,0.185,0.11699999999999999,0.045863929181874506,0.12566821396041244,0.11699999999999999,1.0,4,0,1.075,1.25,2,5881.0,11056.25,0,4,0.11699999999999999,0.045863929181874506,0.06,0.185,0.11699999999999999,0.045863929181874506,0.12566821396041244,0.11699999999999999,1.0,4,0,1.075,1.25,2,5881.0,11056.25,0,4,21.883499999999998,5.511369044983288,12.339,25.215,21.883499999999998,5.511369044983288,22.56685093228561,21.883499999999998,1.0,4,0,1.68,1.73,4,6.0,6.25,4,4,21.883499999999998,5.511369044983288,12.339,25.215,-28.116500000000002,5.511369044983288,28.65157519229964,28.116500000000002,1.0,4,0,1.68,1.73,4,6.0,6.25,4,4,0.57775,0.0246614577833509,0.548,0.612,-0.022249999999999964,0.0246614577833509,0.0332152073604847,0.02824999999999997,1.0,4,0,1.0525,1.06,4,46.0,52.75,4,4,0.57775,0.0246614577833509,0.548,0.612,-0.22225000000000003,0.0246614577833509,0.22361406485281737,0.22225000000000003,1.0,4,0,1.0525,1.06,4,46.0,52.75,4
