,Simulation,Model,rank_loo,elpd_loo,p_loo,se_d_loo,delta_elpd,AIC,BIC,Predictive Equivalent
208,69,gaussian,2,341.0713350923645,9.65662126472057,13.362833790468494,-105.0652336384506,18.610377618683064,66.00764530332533,False
209,69,power_law,0,446.1365687308151,12.438553087741013,0.0,0.0,23.873012008812484,84.71640726475862,True
210,70,exponential,1,365.1803500229976,9.033728857330175,9.523608666317177,-53.29334766540427,17.30868742374081,61.6256825930046,False
211,70,gaussian,2,305.5444223341357,10.04843479628471,13.306973196052885,-112.92927535426617,19.45730951785785,68.76177370851131,False
212,70,power_law,0,418.47369768840184,14.936390631480265,0.0,0.0,28.809001804758704,101.64621380469765,True
213,71,exponential,1,397.979300665385,9.646297741172873,10.787560502347967,-55.24044290255347,18.469597543825884,65.79962677501702,False
214,71,gaussian,2,338.7387550673806,10.360402329848682,14.63320304250304,-114.48098850055783,19.99848989552441,70.79528350924465,False
215,71,power_law,0,453.21974356793845,15.86845384501936,0.0,0.0,30.631125954056063,108.11539062118251,True
216,72,exponential,1,308.7344014493538,8.466441359787837,8.392574661848164,-51.12092692910272,16.29829956328248,57.85628104264118,False
217,72,gaussian,2,251.92504899452717,10.367725176581075,12.010446443267522,-107.93027938392936,20.202942363839856,71.0770623448041,False
218,72,power_law,0,359.85532837845653,12.783818599604729,0.0,0.0,24.668652832161737,87.0450149588466,True
219,73,exponential,1,372.6805154871501,8.840456043430322,9.07898634818729,-37.078499735747016,16.915708512394506,60.30374898455829,False
220,73,gaussian,2,318.46826803809347,10.726566211018849,13.739654963885037,-91.29074718480365,20.78888114865652,73.42845756530323,False
221,73,power_law,0,409.7590152228971,12.22921711662849,0.0,0.0,23.554427764764036,83.43680182112675,True
222,74,exponential,1,340.7087847155945,8.704431882499819,9.45553974861656,-52.2861179692631,16.708543740586272,59.43103913412975,False
223,74,gaussian,2,281.82399762612494,10.427621891923025,13.230291313736306,-111.17090505873267,20.266049176059052,71.44151290025538,False
224,74,power_law,0,392.9949026848576,12.427586296626714,0.0,0.0,23.948555077162684,84.71752713819117,True
225,75,exponential,1,401.956097123271,9.274285562334171,10.887355342290407,-58.4102294286572,17.7253921481202,63.246211180287354,False
226,75,gaussian,2,341.9165482957685,10.019284728684056,15.044909321404248,-118.44977825615968,19.334288015105976,68.51439945868376,False
227,75,power_law,0,460.3663265519282,12.812694264165486,0.0,0.0,24.594507731098307,87.28043199741413,True
228,76,exponential,1,398.82554440837214,9.010459444987646,9.845734800041233,-48.573246658761946,17.19586330182905,61.40029162245331,False
229,76,gaussian,2,342.2319772162967,11.101017361433207,14.220077681764812,-105.1668138508374,21.486266291577206,75.9557419328203,False
230,76,power_law,0,447.3987910671341,15.661025878750934,0.0,0.0,30.170879163049413,106.49626629145604,True
231,77,exponential,1,359.55465189250424,9.06034433729809,9.06821644864423,-37.230477390069154,17.38093429898629,61.84782379545944,False
232,77,gaussian,2,301.4976695534034,10.012748269352187,13.42112682575324,-95.28745972917,19.399012004092633,68.54036241659868,False
233,77,power_law,0,396.7851292825734,13.524415599030476,0.0,0.0,26.09909364970714,92.17098303777745,True
